"CRUISE6"	"STRATUM"	"SVSPP"	"LENGTH"	"AGE"
"202202"	"01730"	"103"	38	2
"202202"	"01730"	"143"	12	1
"202202"	"01730"	"143"	10	1
"202202"	"01730"	"103"	40	10
"202202"	"01730"	"103"	40	3
"202202"	"01730"	"103"	34	2
"202002"	"01730"	"103"	31	2
"202002"	"01730"	"103"	28	1
"202002"	"01730"	"103"	29	1
"202002"	"01730"	"103"	23	1
"202002"	"01730"	"103"	31	2
"202002"	"01730"	"103"	34	4
"202002"	"01730"	"103"	25	1
"202002"	"01730"	"103"	38	9
"202002"	"01730"	"103"	40	2
"202002"	"01730"	"103"	39	2
"202002"	"01730"	"103"	24	1
"202002"	"01730"	"103"	38	3
"202002"	"01730"	"103"	23	1
"202002"	"01730"	"103"	27	2
"202002"	"01730"	"103"	24	1
"202002"	"01730"	"103"	28	1
"202002"	"01730"	"103"	28	2
"202002"	"01730"	"103"	44	3
"202002"	"01730"	"103"	25	1
"202002"	"01730"	"141"	6	1
"202002"	"01730"	"103"	26	2
"202002"	"01730"	"103"	38	4
"202002"	"01730"	"103"	34	3
"202002"	"01730"	"103"	25	1
"202002"	"01730"	"103"	32	2
"202002"	"01730"	"103"	24	1
"202002"	"01730"	"103"	23	1
"202002"	"01730"	"141"	18	3
"202002"	"01730"	"103"	27	1
"202002"	"01730"	"103"	27	2
"202002"	"01730"	"103"	34	3
"202002"	"01730"	"103"	32	3
"202002"	"01730"	"103"	28	2
"202002"	"01730"	"103"	37	3
"202002"	"01730"	"103"	31	3
"202002"	"01730"	"103"	38	3
"202002"	"01730"	"103"	38	3
"202002"	"01730"	"103"	33	3
"202002"	"01730"	"103"	36	4
"202002"	"01730"	"103"	27	2
"202002"	"01730"	"143"	25	6
"202002"	"01730"	"103"	28	2
"202002"	"01730"	"103"	28	1
"202002"	"01730"	"143"	19	4
"202002"	"01730"	"103"	25	2
"202002"	"01730"	"103"	45	4
"202002"	"01730"	"103"	43	3
"202002"	"01730"	"103"	33	2
"202002"	"01730"	"103"	31	2
"202002"	"01730"	"103"	35	2
"202002"	"01730"	"103"	30	1
"202002"	"01730"	"103"	23	1
"202002"	"01730"	"103"	23	1
"202002"	"01730"	"103"	38	10
"202002"	"01730"	"103"	24	2
"202002"	"01730"	"103"	20	1
"202102"	"01730"	"103"	34	3
"202102"	"01730"	"103"	25	1
"202102"	"01730"	"103"	40	4
"202102"	"01730"	"103"	27	1
"202102"	"01730"	"103"	28	1
"202102"	"01730"	"103"	28	1
"202102"	"01730"	"103"	24	1
"202102"	"01730"	"141"	10	1
"202102"	"01730"	"103"	41	7
"202102"	"01730"	"103"	26	1
"202102"	"01730"	"103"	33	2
"202102"	"01730"	"103"	36	2
"202102"	"01730"	"103"	26	1
"202102"	"01730"	"103"	35	2
"202102"	"01730"	"103"	37	3
"202102"	"01730"	"103"	38	3
"202102"	"01730"	"103"	24	1
"202102"	"01730"	"103"	48	4
"202102"	"01730"	"103"	29	2
"202102"	"01730"	"103"	21	1
"202102"	"01730"	"103"	25	1
"202102"	"01730"	"103"	27	1
"202102"	"01730"	"103"	22	1
"202102"	"01730"	"103"	38	4
"202102"	"01730"	"103"	31	2
"202102"	"01730"	"103"	25	1
"202102"	"01730"	"103"	41	2
"202102"	"01730"	"103"	22	1
"202102"	"01730"	"103"	42	3
"202102"	"01730"	"103"	38	2
"202102"	"01730"	"103"	38	3
"202102"	"01730"	"103"	30	1
"202102"	"01730"	"103"	37	5
"202204"	"01730"	"103"	36	3
"202204"	"01730"	"141"	18	2
"202204"	"01730"	"103"	44	2
"202204"	"01730"	"141"	36	8
"202204"	"01730"	"141"	20	2
"202204"	"01730"	"141"	29	5
"202204"	"01730"	"141"	25	3
"202204"	"01730"	"141"	24	2
"202204"	"01730"	"141"	22	3
"202204"	"01730"	"143"	30	6
"202204"	"01730"	"141"	35	6
"202204"	"01730"	"141"	29	4
"202204"	"01730"	"141"	30	7
"202204"	"01730"	"141"	35	6
"202204"	"01730"	"103"	37	2
"202204"	"01730"	"141"	24	3
"202204"	"01730"	"141"	20	2
"202204"	"01730"	"141"	22	2
"202204"	"01730"	"141"	26	3
"202204"	"01730"	"141"	23	2
"202204"	"01730"	"141"	27	4
"202204"	"01730"	"141"	34	6
"202204"	"01730"	"141"	32	7
"202204"	"01730"	"141"	28	5
"202204"	"01730"	"141"	32	4
"202204"	"01730"	"141"	35	6
"202204"	"01730"	"141"	32	5
"202204"	"01730"	"141"	42	9
"202204"	"01730"	"141"	25	3
"202204"	"01730"	"141"	35	5
"202204"	"01730"	"141"	38	7
"202204"	"01730"	"141"	19	2
"202102"	"01730"	"103"	25	1
"202102"	"01730"	"103"	39	3
"202102"	"01730"	"103"	40	5
"202102"	"01730"	"141"	22	3
"202102"	"01730"	"141"	17	2
"202102"	"01730"	"103"	50	6
"202102"	"01730"	"103"	37	3
"202102"	"01730"	"103"	36	3
"202102"	"01730"	"103"	27	1
"202102"	"01730"	"103"	34	3
"202102"	"01730"	"103"	38	2
"202102"	"01730"	"103"	45	6
"202102"	"01730"	"103"	28	1
"202102"	"01730"	"103"	45	4
"202102"	"01730"	"103"	57	5
"202102"	"01730"	"103"	23	1
"202102"	"01730"	"103"	33	1
"202102"	"01730"	"103"	22	1
"202102"	"01730"	"103"	32	2
"202102"	"01730"	"103"	38	6
"202102"	"01730"	"103"	43	3
"202102"	"01730"	"103"	40	7
"202102"	"01730"	"103"	31	1
"202102"	"01730"	"103"	26	1
"201202"	"01740"	"103"	39	3
"201202"	"01740"	"103"	39	3
"201202"	"01740"	"103"	37	3
"201202"	"01740"	"103"	50	5
"201202"	"01740"	"103"	44	4
"201202"	"01740"	"103"	48	4
"201202"	"01740"	"103"	62	6
"201202"	"01740"	"141"	21	2
"201202"	"01740"	"141"	22	2
"201202"	"01740"	"141"	29	3
"201202"	"01740"	"141"	26	3
"201202"	"01740"	"141"	33	5
"201202"	"01740"	"141"	23	2
"201202"	"01740"	"141"	25	2
"201202"	"01740"	"141"	31	3
"201202"	"01740"	"141"	28	4
"201202"	"01740"	"143"	8	1
"201202"	"01740"	"143"	10	1
"201202"	"01740"	"143"	9	1
"201202"	"01740"	"143"	13	1
"201202"	"01740"	"143"	11	1
"201202"	"01740"	"143"	12	1
"201202"	"01740"	"141"	19	2
"201202"	"01740"	"141"	23	2
"201202"	"01740"	"141"	28	2
"201202"	"01740"	"141"	22	2
"201202"	"01740"	"141"	24	4
"201202"	"01740"	"141"	24	3
"201202"	"01740"	"141"	27	3
"201202"	"01740"	"141"	21	2
"201202"	"01740"	"141"	25	3
"201202"	"01740"	"141"	27	2
"201202"	"01740"	"141"	33	3
"201202"	"01740"	"141"	41	5
"201202"	"01740"	"141"	36	5
"201202"	"01740"	"141"	46	5
"201202"	"01740"	"141"	46	6
"201202"	"01740"	"103"	28	1
"201202"	"01740"	"103"	37	4
"201202"	"01740"	"103"	50	4
"201202"	"01740"	"103"	36	3
"201202"	"01740"	"143"	18	2
"201202"	"01740"	"143"	19	2
"201202"	"01740"	"143"	31	7
"201202"	"01740"	"143"	29	5
"201202"	"01740"	"143"	27	4
"201202"	"01740"	"143"	33	7
"201202"	"01740"	"143"	30	4
"201202"	"01740"	"141"	9	1
"201202"	"01740"	"141"	8	1
"201202"	"01740"	"141"	25	2
"201202"	"01740"	"141"	24	2
"201202"	"01740"	"141"	27	4
"201202"	"01740"	"141"	33	3
"201202"	"01740"	"141"	30	5
"201202"	"01740"	"141"	34	3
"201202"	"01740"	"141"	46	5
"201202"	"01740"	"141"	38	4
"201202"	"01740"	"141"	49	7
"201202"	"01740"	"141"	25	2
"201202"	"01740"	"143"	8	1
"201202"	"01740"	"143"	13	1
"201202"	"01740"	"143"	10	1
"201202"	"01740"	"143"	9	1
"201202"	"01740"	"143"	11	1
"201202"	"01740"	"143"	12	1
"201202"	"01740"	"103"	34	3
"201202"	"01740"	"103"	32	3
"201202"	"01740"	"103"	41	4
"201202"	"01740"	"103"	44	4
"201202"	"01740"	"103"	48	4
"201202"	"01740"	"103"	60	6
"201202"	"01740"	"103"	52	5
"201202"	"01740"	"103"	60	7
"201202"	"01740"	"141"	24	2
"201202"	"01740"	"141"	25	2
"201202"	"01740"	"141"	39	4
"201202"	"01740"	"141"	46	6
"201202"	"01740"	"141"	29	3
"201202"	"01740"	"141"	33	3
"201202"	"01740"	"141"	27	2
"201202"	"01740"	"141"	42	4
"201202"	"01740"	"141"	23	2
"201202"	"01740"	"141"	28	4
"201202"	"01740"	"141"	34	3
"201202"	"01740"	"141"	35	4
"201202"	"01740"	"141"	22	3
"201202"	"01740"	"141"	26	2
"201202"	"01740"	"141"	32	3
"201202"	"01740"	"141"	35	3
"201202"	"01740"	"141"	39	4
"201202"	"01740"	"141"	35	4
"201202"	"01740"	"141"	43	7
"201202"	"01740"	"141"	33	3
"201202"	"01740"	"141"	10	1
"201202"	"01740"	"141"	20	2
"201202"	"01740"	"103"	40	4
"201202"	"01740"	"103"	36	3
"201202"	"01740"	"103"	40	3
"201202"	"01740"	"103"	50	5
"201202"	"01740"	"103"	37	3
"201202"	"01740"	"103"	42	4
"201202"	"01740"	"141"	35	5
"201202"	"01740"	"103"	40	4
"201202"	"01740"	"141"	36	4
"201202"	"01740"	"141"	18	2
"201202"	"01740"	"141"	17	2
"201202"	"01740"	"141"	12	1
"201202"	"01740"	"141"	11	1
"201202"	"01740"	"141"	20	2
"201202"	"01740"	"141"	21	2
"201202"	"01740"	"141"	27	3
"201202"	"01740"	"141"	24	2
"201202"	"01740"	"141"	25	3
"201202"	"01740"	"143"	16	2
"201202"	"01740"	"143"	10	1
"201202"	"01740"	"143"	13	1
"201202"	"01740"	"143"	11	1
"201202"	"01740"	"143"	15	1
"201202"	"01740"	"143"	12	1
"201204"	"01750"	"141"	17	1
"201302"	"01750"	"141"	15	2
"201302"	"01750"	"141"	25	2
"201302"	"01750"	"141"	18	2
"201302"	"01750"	"141"	22	2
"201302"	"01750"	"141"	21	2
"201302"	"01750"	"141"	31	3
"201302"	"01750"	"141"	38	4
"201302"	"01750"	"141"	35	3
"201302"	"01750"	"141"	34	4
"201302"	"01750"	"141"	29	2
"201302"	"01750"	"141"	46	6
"201302"	"01750"	"141"	38	5
"201302"	"01750"	"141"	22	2
"201302"	"01750"	"141"	27	3
"201302"	"01750"	"141"	19	2
"201302"	"01750"	"141"	46	6
"201302"	"01750"	"141"	19	2
"201302"	"01750"	"141"	39	3
"201302"	"01750"	"141"	36	4
"201302"	"01750"	"141"	48	5
"201302"	"01750"	"141"	37	6
"201302"	"01750"	"143"	11	1
"201302"	"01750"	"143"	15	1
"201302"	"01750"	"103"	50	4
"201302"	"01750"	"103"	46	3
"201302"	"01750"	"103"	49	4
"201302"	"01750"	"103"	44	4
"201302"	"01750"	"143"	13	1
"201302"	"01750"	"143"	14	1
"201302"	"01750"	"143"	12	1
"201302"	"01750"	"143"	13	1
"201302"	"01750"	"143"	13	1
"201302"	"01750"	"143"	9	1
"201302"	"01750"	"143"	11	1
"201302"	"01750"	"103"	40	4
"201302"	"01750"	"141"	17	2
"201302"	"01750"	"141"	11	1
"201302"	"01750"	"141"	10	1
"201302"	"01750"	"141"	17	2
"201302"	"01750"	"141"	13	1
"201302"	"01750"	"141"	16	2
"201302"	"01750"	"141"	20	2
"201302"	"01750"	"141"	25	2
"201302"	"01750"	"141"	19	2
"201302"	"01750"	"141"	22	2
"201302"	"01750"	"141"	22	2
"201302"	"01750"	"141"	25	3
"201302"	"01750"	"141"	20	2
"201302"	"01750"	"141"	33	3
"201302"	"01750"	"143"	17	2
"201302"	"01750"	"141"	35	3
"201302"	"01750"	"141"	33	4
"201302"	"01750"	"103"	39	3
"201302"	"01750"	"103"	46	3
"201302"	"01750"	"141"	32	4
"201302"	"01750"	"141"	37	4
"201302"	"01750"	"141"	32	4
"201302"	"01750"	"141"	36	4
"201302"	"01750"	"141"	10	1
"201302"	"01750"	"141"	36	3
"201302"	"01750"	"141"	19	2
"201302"	"01750"	"141"	24	2
"201302"	"01750"	"141"	19	2
"201302"	"01750"	"141"	17	2
"201302"	"01750"	"141"	23	2
"201302"	"01750"	"141"	22	2
"201302"	"01750"	"141"	20	2
"201302"	"01750"	"141"	28	4
"201302"	"01750"	"143"	16	2
"201302"	"01750"	"143"	15	1
"201302"	"01750"	"143"	14	1
"201302"	"01750"	"143"	14	2
"201302"	"01750"	"143"	11	1
"201302"	"01750"	"143"	13	1
"201302"	"01750"	"143"	12	1
"201302"	"01750"	"141"	16	2
"201302"	"01750"	"141"	12	1
"201302"	"01750"	"141"	37	3
"201302"	"01750"	"141"	32	4
"201302"	"01750"	"141"	16	2
"201302"	"01750"	"141"	25	2
"201302"	"01750"	"141"	12	1
"201302"	"01750"	"141"	27	2
"201302"	"01750"	"141"	22	2
"201204"	"01750"	"141"	16	1
"201204"	"01750"	"141"	17	1
"201204"	"01750"	"141"	13	0
"201204"	"01750"	"141"	18	1
"201204"	"01750"	"141"	17	1
"201204"	"01750"	"141"	15	0
"201402"	"01750"	"143"	20	3
"201402"	"01750"	"143"	19	2
"201402"	"01750"	"143"	22	4
"201402"	"01750"	"143"	23	3
"201402"	"01750"	"143"	21	3
"201402"	"01750"	"141"	38	4
"201402"	"01750"	"141"	31	3
"201402"	"01750"	"141"	34	3
"201402"	"01750"	"143"	17	2
"201402"	"01750"	"141"	21	2
"201402"	"01750"	"143"	13	1
"201402"	"01750"	"143"	14	1
"201402"	"01750"	"141"	32	4
"201402"	"01750"	"141"	31	3
"201402"	"01750"	"141"	26	2
"201402"	"01750"	"143"	9	1
"201402"	"01750"	"141"	34	5
"201402"	"01750"	"143"	12	1
"201402"	"01750"	"141"	31	3
"201402"	"01750"	"141"	23	2
"201402"	"01750"	"141"	25	3
"201402"	"01750"	"141"	30	3
"201402"	"01750"	"103"	52	5
"201402"	"01750"	"103"	49	5
"201402"	"01750"	"143"	24	3
"201402"	"01750"	"141"	20	2
"201402"	"01750"	"141"	24	3
"201402"	"01750"	"141"	22	2
"201402"	"01750"	"141"	32	3
"201402"	"01750"	"141"	19	2
"201402"	"01750"	"141"	28	3
"201402"	"01750"	"141"	27	3
"201402"	"01750"	"141"	32	3
"201402"	"01750"	"141"	29	3
"201402"	"01750"	"103"	47	4
"201402"	"01750"	"103"	37	4
"201402"	"01750"	"103"	41	4
"201402"	"01750"	"141"	29	3
"201402"	"01750"	"141"	26	3
"201402"	"01750"	"141"	28	3
"201402"	"01750"	"141"	19	2
"201402"	"01750"	"143"	11	1
"201402"	"01750"	"143"	23	4
"201402"	"01750"	"143"	12	1
"201402"	"01750"	"141"	23	2
"201402"	"01750"	"141"	21	2
"201402"	"01750"	"143"	8	1
"201402"	"01750"	"103"	66	7
"201402"	"01750"	"103"	43	4
"201702"	"01750"	"103"	43	6
"201702"	"01750"	"143"	9	1
"201702"	"01750"	"103"	50	5
"201702"	"01750"	"103"	52	8
"201702"	"01750"	"103"	48	3
"201702"	"01750"	"103"	43	2
"201702"	"01750"	"141"	40	6
"201702"	"01750"	"141"	19	2
"201702"	"01750"	"143"	18	2
"201702"	"01750"	"143"	16	2
"201702"	"01750"	"141"	34	4
"201702"	"01750"	"141"	37	4
"201702"	"01750"	"141"	41	5
"201702"	"01750"	"141"	17	2
"201702"	"01750"	"141"	20	2
"201702"	"01750"	"141"	28	3
"201702"	"01750"	"141"	34	5
"201702"	"01750"	"141"	44	6
"201702"	"01750"	"141"	37	6
"201702"	"01750"	"141"	21	2
"201702"	"01750"	"141"	24	2
"201702"	"01750"	"143"	15	2
"201702"	"01750"	"143"	15	2
"201702"	"01750"	"143"	22	3
"201702"	"01750"	"141"	38	5
"201702"	"01750"	"143"	17	2
"201702"	"01750"	"141"	34	6
"201702"	"01750"	"141"	44	6
"201702"	"01750"	"143"	16	2
"201702"	"01750"	"141"	38	6
"201702"	"01750"	"141"	18	2
"201702"	"01750"	"143"	12	1
"201702"	"01750"	"143"	22	3
"201702"	"01750"	"141"	36	5
"201702"	"01750"	"141"	26	2
"201702"	"01750"	"103"	39	5
"201702"	"01750"	"141"	40	5
"201702"	"01750"	"141"	29	3
"201702"	"01750"	"141"	40	5
"201702"	"01750"	"141"	41	6
"201702"	"01750"	"143"	10	1
"201702"	"01750"	"141"	27	4
"201702"	"01750"	"103"	58	5
"201702"	"01750"	"103"	52	5
"201702"	"01750"	"141"	21	2
"201702"	"01750"	"143"	10	1
"201702"	"01750"	"141"	20	2
"201702"	"01750"	"103"	50	3
"201702"	"01750"	"103"	39	4
"201702"	"01750"	"103"	46	4
"201702"	"01750"	"103"	36	3
"201702"	"01750"	"141"	22	3
"201702"	"01750"	"103"	61	5
"201702"	"01750"	"103"	48	3
"201702"	"01750"	"103"	42	7
"201702"	"01750"	"141"	18	2
"201702"	"01750"	"103"	47	4
"201702"	"01750"	"103"	40	3
"201702"	"01750"	"141"	19	2
"201702"	"01750"	"143"	12	1
"201702"	"01750"	"103"	55	5
"201702"	"01750"	"103"	38	4
"201702"	"01750"	"103"	49	6
"201702"	"01750"	"141"	17	2
"201702"	"01750"	"103"	73	9
"201702"	"01750"	"141"	23	2
"201802"	"01750"	"143"	19	3
"201802"	"01750"	"143"	28	4
"201802"	"01750"	"141"	31	3
"201802"	"01750"	"143"	19	3
"201802"	"01750"	"141"	31	5
"201802"	"01750"	"143"	23	4
"201802"	"01750"	"143"	18	3
"201802"	"01750"	"143"	31	6
"201802"	"01750"	"141"	31	3
"201802"	"01750"	"141"	27	3
"201802"	"01750"	"143"	22	3
"201802"	"01750"	"143"	17	2
"201802"	"01750"	"141"	32	4
"201802"	"01750"	"143"	24	4
"201802"	"01750"	"141"	32	3
"201802"	"01750"	"141"	35	5
"201802"	"01750"	"143"	22	3
"201802"	"01750"	"143"	14	1
"201802"	"01750"	"143"	27	4
"201802"	"01750"	"143"	15	2
"201802"	"01750"	"143"	27	4
"201802"	"01750"	"143"	25	5
"201802"	"01750"	"141"	33	3
"201802"	"01750"	"143"	10	1
"201802"	"01750"	"141"	26	3
"201802"	"01750"	"141"	35	4
"201802"	"01750"	"143"	21	3
"201802"	"01750"	"143"	16	2
"201802"	"01750"	"141"	30	4
"201802"	"01750"	"143"	21	3
"201802"	"01750"	"141"	28	3
"201802"	"01750"	"141"	23	2
"201802"	"01750"	"141"	29	3
"201802"	"01750"	"141"	24	3
"201802"	"01750"	"143"	15	2
"201802"	"01750"	"141"	25	4
"201802"	"01750"	"141"	22	2
"201802"	"01750"	"143"	12	1
"201802"	"01750"	"143"	23	3
"201802"	"01750"	"143"	16	2
"201802"	"01750"	"143"	29	6
"201802"	"01750"	"143"	24	4
"201802"	"01750"	"141"	19	2
"201802"	"01750"	"143"	14	2
"201802"	"01750"	"143"	25	4
"201802"	"01750"	"143"	20	2
"201802"	"01750"	"141"	20	2
"201902"	"01750"	"103"	37	3
"201902"	"01750"	"141"	31	4
"201902"	"01750"	"141"	33	4
"201902"	"01750"	"141"	28	3
"201902"	"01750"	"143"	12	1
"201902"	"01750"	"103"	38	3
"201902"	"01750"	"141"	29	3
"201902"	"01750"	"141"	31	4
"201902"	"01750"	"141"	30	4
"201902"	"01750"	"141"	24	3
"201902"	"01750"	"141"	32	4
"201902"	"01750"	"103"	43	7
"201902"	"01750"	"141"	21	2
"201902"	"01750"	"143"	10	1
"201902"	"01750"	"143"	13	1
"201902"	"01750"	"103"	41	4
"201902"	"01750"	"141"	23	3
"201902"	"01750"	"141"	22	3
"201902"	"01750"	"141"	31	5
"201902"	"01750"	"141"	25	3
"201902"	"01750"	"141"	26	3
"201902"	"01750"	"141"	27	4
"201902"	"01750"	"103"	37	3
"201902"	"01750"	"141"	36	4
"201902"	"01750"	"103"	46	4
"201902"	"01750"	"141"	24	3
"201902"	"01750"	"103"	58	6
"201902"	"01750"	"141"	31	4
"201902"	"01750"	"141"	36	4
"201902"	"01750"	"141"	21	2
"201902"	"01750"	"141"	38	4
"201902"	"01750"	"103"	42	5
"201902"	"01750"	"143"	10	1
"201902"	"01750"	"141"	37	4
"201902"	"01750"	"141"	23	2
"201902"	"01750"	"103"	34	2
"201902"	"01750"	"141"	41	5
"201902"	"01750"	"141"	26	3
"201902"	"01750"	"103"	64	5
"201902"	"01750"	"141"	28	3
"201902"	"01750"	"141"	33	4
"201902"	"01750"	"141"	32	4
"201902"	"01750"	"141"	22	2
"201902"	"01750"	"141"	30	3
"201902"	"01750"	"141"	27	4
"201902"	"01750"	"141"	35	4
"201902"	"01750"	"141"	33	5
"201902"	"01750"	"141"	32	3
"201902"	"01750"	"141"	31	4
"201902"	"01750"	"103"	28	1
"201902"	"01750"	"103"	63	6
"201902"	"01750"	"141"	25	2
"201902"	"01750"	"141"	38	4
"201902"	"01750"	"141"	34	4
"201902"	"01750"	"141"	32	4
"201902"	"01750"	"141"	36	4
"201902"	"01750"	"141"	29	4
"201902"	"01750"	"141"	34	4
"201902"	"01750"	"141"	34	4
"201902"	"01750"	"103"	32	2
"201902"	"01750"	"143"	12	1
"201902"	"01750"	"103"	30	1
"201802"	"01750"	"143"	11	1
"201802"	"01750"	"103"	61	6
"201802"	"01750"	"103"	67	6
"201802"	"01750"	"143"	10	1
"201802"	"01750"	"143"	20	3
"201802"	"01750"	"141"	24	3
"201802"	"01750"	"103"	38	4
"201802"	"01750"	"143"	18	2
"201802"	"01750"	"103"	56	9
"201802"	"01750"	"143"	13	1
"201802"	"01750"	"143"	20	3
"201802"	"01750"	"143"	14	2
"201802"	"01750"	"143"	21	3
"201802"	"01750"	"141"	19	2
"201802"	"01750"	"141"	18	2
"201802"	"01750"	"143"	21	3
"201802"	"01750"	"143"	16	2
"201802"	"01750"	"103"	59	6
"201802"	"01750"	"143"	17	2
"201802"	"01750"	"103"	43	5
"201802"	"01750"	"143"	16	2
"201802"	"01750"	"103"	56	4
"201802"	"01750"	"143"	19	3
"201802"	"01750"	"141"	20	2
"201802"	"01750"	"141"	21	2
"201802"	"01750"	"143"	19	3
"201802"	"01750"	"103"	37	5
"201802"	"01750"	"103"	32	2
"201602"	"01750"	"103"	38	3
"201602"	"01750"	"103"	57	6
"201602"	"01750"	"143"	11	1
"201602"	"01750"	"143"	13	1
"201602"	"01750"	"103"	47	4
"201602"	"01750"	"143"	10	1
"201602"	"01750"	"103"	42	5
"201602"	"01750"	"103"	44	5
"201502"	"01750"	"143"	12	1
"201502"	"01750"	"103"	51	4
"201502"	"01750"	"103"	53	4
"201502"	"01750"	"103"	50	4
"201502"	"01750"	"143"	13	1
"201502"	"01750"	"103"	41	3
"201502"	"01750"	"103"	43	6
"201502"	"01750"	"103"	54	5
"201502"	"01750"	"143"	9	1
"201502"	"01750"	"103"	49	3
"201502"	"01750"	"103"	60	6
"201502"	"01750"	"103"	46	3
"202202"	"01750"	"143"	12	1
"202202"	"01750"	"143"	10	1
"202202"	"01750"	"103"	38	3
"202202"	"01750"	"143"	24	6
"202202"	"01750"	"103"	56	5
"202202"	"01750"	"143"	12	1
"202202"	"01750"	"143"	9	1
"202202"	"01750"	"103"	37	6
"202202"	"01750"	"103"	53	5
"202202"	"01750"	"141"	27	4
"202202"	"01750"	"103"	43	6
"202202"	"01750"	"103"	46	4
"202002"	"01750"	"141"	32	4
"202002"	"01750"	"103"	37	3
"202002"	"01750"	"143"	11	1
"202002"	"01750"	"103"	39	4
"202002"	"01750"	"143"	15	2
"202002"	"01750"	"143"	10	1
"202002"	"01750"	"141"	15	2
"202002"	"01750"	"143"	17	2
"202002"	"01750"	"103"	45	6
"202002"	"01750"	"141"	19	2
"202002"	"01750"	"103"	40	4
"202002"	"01750"	"141"	21	2
"202002"	"01750"	"103"	64	6
"202002"	"01750"	"141"	29	3
"202002"	"01750"	"103"	42	6
"202002"	"01750"	"141"	31	4
"202002"	"01750"	"141"	26	2
"202002"	"01750"	"143"	18	2
"202002"	"01750"	"141"	20	2
"202002"	"01750"	"103"	39	2
"202002"	"01750"	"103"	38	3
"202002"	"01750"	"143"	21	3
"202002"	"01750"	"103"	46	5
"202002"	"01750"	"141"	23	2
"202002"	"01750"	"143"	17	1
"202002"	"01750"	"103"	35	2
"202002"	"01750"	"143"	19	2
"202002"	"01750"	"141"	22	2
"202002"	"01750"	"143"	15	2
"202002"	"01750"	"103"	34	3
"202002"	"01750"	"141"	24	2
"202002"	"01750"	"141"	18	2
"202002"	"01750"	"141"	28	4
"202002"	"01750"	"103"	52	4
"202002"	"01750"	"103"	44	4
"202002"	"01750"	"141"	27	4
"202002"	"01750"	"141"	25	3
"202002"	"01750"	"103"	39	9
"202002"	"01750"	"141"	30	4
"202002"	"01750"	"103"	50	5
"202002"	"01750"	"141"	31	4
"202002"	"01750"	"103"	40	2
"202002"	"01750"	"143"	22	5
"202002"	"01750"	"103"	37	3
"202002"	"01750"	"103"	36	3
"202002"	"01750"	"143"	11	1
"202002"	"01750"	"103"	42	3
"202002"	"01750"	"103"	43	5
"202002"	"01750"	"141"	38	6
"202002"	"01750"	"141"	34	5
"202002"	"01750"	"141"	35	4
"202002"	"01750"	"141"	38	5
"202002"	"01750"	"141"	19	2
"202002"	"01750"	"143"	23	5
"202002"	"01750"	"143"	15	2
"202002"	"01750"	"141"	41	6
"202002"	"01750"	"141"	29	4
"202002"	"01750"	"143"	11	1
"202002"	"01750"	"143"	18	2
"202002"	"01750"	"143"	17	2
"202002"	"01750"	"143"	19	2
"202002"	"01750"	"141"	42	7
"202002"	"01750"	"141"	39	5
"202002"	"01750"	"143"	20	2
"202002"	"01750"	"141"	25	2
"202002"	"01750"	"141"	41	7
"202002"	"01750"	"141"	34	6
"202002"	"01750"	"141"	20	2
"202002"	"01750"	"143"	27	7
"202002"	"01750"	"143"	22	4
"202002"	"01750"	"143"	14	1
"202002"	"01750"	"143"	13	1
"202002"	"01750"	"141"	21	2
"202002"	"01750"	"143"	28	6
"202002"	"01750"	"143"	16	2
"202002"	"01750"	"141"	40	5
"202002"	"01750"	"141"	39	5
"202002"	"01750"	"141"	37	5
"202002"	"01750"	"143"	18	2
"202002"	"01750"	"141"	32	4
"202002"	"01750"	"141"	43	7
"202002"	"01750"	"141"	47	6
"202002"	"01750"	"143"	21	2
"202002"	"01750"	"141"	37	5
"202002"	"01750"	"141"	22	2
"202002"	"01750"	"141"	47	9
"202002"	"01750"	"141"	40	5
"202002"	"01750"	"141"	16	2
"202002"	"01750"	"143"	10	1
"202002"	"01750"	"143"	17	2
"202002"	"01750"	"103"	40	6
"202002"	"01750"	"141"	31	4
"202002"	"01750"	"141"	43	5
"202002"	"01750"	"141"	24	3
"202002"	"01750"	"141"	40	6
"202002"	"01750"	"143"	24	5
"202002"	"01750"	"143"	16	1
"202002"	"01750"	"141"	36	4
"202002"	"01750"	"143"	22	5
"202002"	"01750"	"143"	21	3
"202002"	"01750"	"141"	9	1
"202002"	"01750"	"141"	32	4
"202002"	"01750"	"141"	31	6
"202002"	"01750"	"141"	27	3
"202002"	"01750"	"141"	26	4
"202002"	"01750"	"141"	37	7
"202002"	"01750"	"141"	30	4
"202002"	"01750"	"141"	33	6
"202002"	"01750"	"141"	31	4
"202002"	"01750"	"141"	28	4
"202002"	"01750"	"141"	35	6
"202002"	"01750"	"141"	42	5
"202002"	"01750"	"141"	34	4
"202002"	"01750"	"141"	23	2
"202002"	"01750"	"103"	34	2
"202002"	"01750"	"141"	46	7
"202002"	"01750"	"141"	33	4
"202002"	"01750"	"103"	53	6
"202002"	"01750"	"141"	36	4
"202002"	"01750"	"141"	38	4
"202002"	"01750"	"103"	67	7
"202002"	"01750"	"141"	35	5
"202002"	"01750"	"103"	52	4
"202002"	"01750"	"141"	36	5
"202102"	"01750"	"143"	22	3
"202102"	"01750"	"103"	42	5
"202102"	"01750"	"141"	22	3
"202102"	"01750"	"143"	21	3
"202102"	"01750"	"143"	20	3
